date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:35	35376/35376	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-8a30%22	https://www.intellectsoft.net/assets/cbef7669/img/ernst-n-young-client.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/ernst-n-young-client.jpg	(from https://www.intellectsoft.net/services/it-consulting-services)
15:22:36	22457/22457	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-57b9%22	https://www.intellectsoft.net/assets/cbef7669/img/blockchain-client.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/blockchain-client.jpg	(from https://www.intellectsoft.net/services/it-consulting-services)
15:22:36	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.227.delayed	(from https://www.intellectsoft.net/services/it-consulting-services)
15:22:36	32669/32669	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-7f9d%22	https://www.intellectsoft.net/assets/cbef7669/img/london-client.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/london-client.jpg	(from https://www.intellectsoft.net/services/it-consulting-services)
15:22:45	256746/256746	---M--	200	added ('OK')	image/png	etag:%22623acea7-3eaea%22	https://www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group298.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group298.png	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:46	1422/1422	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-58e%22	https://www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group18.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group18.svg	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:46	383464/383464	---M--	200	added ('OK')	image/png	etag:%225f3cf61c-5d9e8%22	https://www.intellectsoft.net/upload/images/services/d234f1baa4f2b12feffb27f308d7796b328551b4217e1d79baa661af6adc2fa3.png	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/services/d234f1baa4f2b12feffb27f308d7796b328551b4217e1d79baa661af6adc2fa3.png	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:47	1258/1258	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-4ea%22	https://www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group19.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group19.svg	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:47	736/736	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-2e0%22	https://www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group20.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group20.svg	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:47	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.22e.delayed	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:48	2228/2228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-8b4%22	https://www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group21.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/digital-transformation/Group21.svg	(from https://www.intellectsoft.net/services/digital-transformation-services)
15:22:49	60450/60450	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-ec22%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/decade.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/decade.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:51	46510/46510	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-b5ae%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/established.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/established.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:52	52377/52377	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-cc99%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/broad-ranging.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/broad-ranging.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:53	615535/615535	---M--	200	added ('OK')	image/jpeg	etag:%225af05b2b-9646f%22	https://www.intellectsoft.net/upload/images/services/635c7518c96183b13a6d57a2bd31c1789048bfb9b4ea638bc479c0d5e324b63f.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/services/635c7518c96183b13a6d57a2bd31c1789048bfb9b4ea638bc479c0d5e324b63f.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:53	1556/1556	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-614%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/three-dots.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/three-dots.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:54	3292/3292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-cdc%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-second.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-second.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:54	3384/3384	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-d38%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-third.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-third.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:55	2796/2796	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-aec%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-first.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-first.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:55	2772/2772	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-ad4%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-fourth.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-fourth.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:55	3886/3886	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-f2e%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-five.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-five.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:56	2879/2879	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-b3f%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-eight.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-eight.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:57	4154/4154	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-103a%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-six.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-six.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:57	3911/3911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-f47%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-seven.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/inclined-dops-seven.svg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:58	105019/105019	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-19a3b%22	https://www.intellectsoft.net/assets/cbef7669/img/eurostar.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/eurostar.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:59	35665/35665	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-8b51%22	https://www.intellectsoft.net/assets/cbef7669/img/bytefoods.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/bytefoods.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:59	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.23f.delayed	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:22:59	72113/72113	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-119b1%22	https://www.intellectsoft.net/assets/cbef7669/img/home-clients/harley-davidson.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/home-clients/harley-davidson.jpg	(from https://www.intellectsoft.net/services/ui-ux-design-services)
15:23:03	368132/368132	---M--	200	added ('OK')	image/jpeg	etag:%225af05bd4-59e04%22	https://www.intellectsoft.net/upload/images/services/723e6482b855d47d696d8f70844dc0b740f9ed3db17c981e2474390d4460e4f9.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/services/723e6482b855d47d696d8f70844dc0b740f9ed3db17c981e2474390d4460e4f9.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:04	229654/229654	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-38116%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/decading.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/decading.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:14	150413/150413	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-24b8d%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/establishing.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/establishing.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:24	46949/46949	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:23:11%20GMT	https://www.intellectsoft.net/iso-9001-certified	C:/My%20Web%20Sites/clones/www.intellectsoft.net/iso-9001-certified.html	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:41	50695/50695	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-c607%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/ISO-Certification-Intellectsoft.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/ISO-Certification-Intellectsoft.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:43	113866/113866	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1bcca%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/automation.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/automation.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:43	1491/1491	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-5d3%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops.svg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:43	1491/1491	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-5d3%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops-second.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops-second.svg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:44	1494/1494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-5d6%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops-third.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops-third.svg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:44	1551/1551	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623acea7-60f%22	https://www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops-fourth.svg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/svg-animated/vertical-dops-fourth.svg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:47	77194/77194	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-12d8a%22	https://www.intellectsoft.net/assets/cbef7669/img/blockchain-based.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/blockchain-based.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:47	48656/48656	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Apr%202022%2014:23:45%20GMT	https://www.intellectsoft.net/cases/blockchain	C:/My%20Web%20Sites/clones/www.intellectsoft.net/cases/blockchain.html	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:48	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.24d.delayed	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:52	125718/125718	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1eb16%22	https://www.intellectsoft.net/assets/cbef7669/img/af-gruppen.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/af-gruppen.jpg	(from https://www.intellectsoft.net/services/qa-and-software-testing-services)
15:23:58	354481/354481	---M--	200	added ('OK')	image/jpeg	etag:%225a37a7c7-568b1%22	https://www.intellectsoft.net/upload/images/services/dfcfd4a1cf1d0dbab56ef6f54f0f27b24114a71b98943161775118949312dd4b.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/upload/images/services/dfcfd4a1cf1d0dbab56ef6f54f0f27b24114a71b98943161775118949312dd4b.jpg	(from https://www.intellectsoft.net/services/dev-ops)
15:24:01	109602/109602	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1ac22%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/skills.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/skills.jpg	(from https://www.intellectsoft.net/services/dev-ops)
15:24:01	113150/113150	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1b9fe%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/experience.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/experience.jpg	(from https://www.intellectsoft.net/services/dev-ops)
15:24:02	107106/107106	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-1a262%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/flexibility.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/flexibility.jpg	(from https://www.intellectsoft.net/services/dev-ops)
15:24:03	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/platforms/ar-construction	C:/My%20Web%20Sites/clones/www.intellectsoft.net/platforms/ar-construction.253.delayed	(from https://www.intellectsoft.net/services/dev-ops)
15:24:03	0/-1	---M--	301	error ('')			https://www.intellectsoft.net/technologies/iphone-development-services	C:/My%20Web%20Sites/clones/www.intellectsoft.net/technologies/iphone-development-services.254.delayed	(from https://www.intellectsoft.net/technologies)
15:24:03	58868/58868	---M--	200	added ('OK')	image/jpeg	etag:%22623acea7-e5f4%22	https://www.intellectsoft.net/assets/cbef7669/img/services/team-extension/approach.jpg	C:/My%20Web%20Sites/clones/www.intellectsoft.net/assets/cbef7669/img/services/team-extension/approach.jpg	(from https://www.intellectsoft.net/services/dev-ops)
